x,y,psi2
6.76692,8.07692,0.0899173
6.76692,8.17726,0.0966833
6.76692,8.27759,0.10182
6.76692,8.37793,0.105103
6.76692,8.47826,0.106696
6.76692,8.5786,0.106522
6.76692,8.67893,0.104563
6.76692,8.77926,0.100596
6.76692,8.8796,0.0954847
6.76692,8.97993,0.0892526
6.76692,9.08027,0.0820287
6.76692,9.1806,0.0743427
6.76692,9.28094,0.0667297
6.76692,9.38127,0.0591322
6.76692,9.48161,0.0522507
6.76692,9.58194,0.0462431
6.76692,9.68227,0.0412082
6.76692,9.78261,0.0372368
6.76692,9.88294,0.0347546
6.76692,9.98328,0.0335461
6.76692,10.0836,0.0336474
6.76692,10.1839,0.0349189
6.76692,10.2843,0.0373458
6.76692,10.3846,0.0407389
6.76692,10.4849,0.0449171
6.76692,10.5853,0.0495533
6.76692,10.6856,0.0544927
6.76692,10.786,0.0595925
6.76692,10.8863,0.0644818
6.76692,10.9866,0.0691272
6.76692,11.087,0.073473
6.76692,11.1873,0.0769262
6.76692,11.2876,0.0799955
6.76692,11.388,0.0822862
6.76692,11.4883,0.0841403
6.76692,11.5886,0.0853868
6.76692,11.689,0.0860994
6.76692,11.7893,0.0864351
6.76692,11.8896,0.0868935
6.76692,11.99,0.0869545
6.76692,12.0903,0.0875802
6.76692,12.1906,0.0885279
6.76692,12.291,0.0903938
6.76692,12.3913,0.092086
6.76692,12.4916,0.0953818
6.76692,12.592,0.0995384
6.76692,12.6923,0.10469
6.76692,12.7926,0.110067
6.76692,12.893,0.117237
6.76692,12.9933,0.126157
6.76692,13.0936,0.137422
6.76692,13.194,0.145888
6.76692,13.2943,0.162191
6.76692,13.3946,0.174738
6.76692,13.495,0.191159
6.76692,13.5953,0.204789
6.76692,13.6957,0.222164
6.76692,13.796,0.226009
6.76692,13.8963,0.263326
6.76692,13.9967,0.269206
6.76692,14.097,0.293183
6.76692,14.1973,0.274414
6.76692,14.2977,0.329128
6.76692,14.398,0.3462
6.76692,14.4983,0.362819
6.76692,14.5987,0.37753
6.76692,14.699,0.390202
6.76692,14.7993,0.402919
6.76692,14.8997,0.414011
6.76692,15,0.423185
6.86717,-15,0.243863
6.86717,-14.8997,0.233509
6.86717,-14.7993,0.222791
6.86717,-14.699,0.211739
6.86717,-14.5987,0.200392
6.86717,-14.4983,0.18879
6.86717,-14.398,0.176993
6.86717,-14.2977,0.165066
6.86717,-14.1973,0.153081
6.86717,-14.097,0.141121
6.86717,-13.9967,0.129268
6.86717,-13.8963,0.117611
6.86717,-13.796,0.106235
6.86717,-13.6957,0.0952183
6.86717,-13.5953,0.0846409
6.86717,-13.495,0.0745728
6.86717,-13.3946,0.0707502
6.86717,-13.2943,0.0500362
6.86717,-13.194,0.0505201
6.86717,-13.0936,0.0425394
6.86717,-12.9933,0.0316337
6.86717,-12.893,0.0274769
6.86717,-12.7926,0.0228143
6.86717,-12.6923,0.0176375
6.86717,-12.592,0.0142808
6.86717,-12.4916,0.0120614
6.86717,-12.3913,0.0104953
6.86717,-12.291,0.00890946
6.86717,-12.1906,0.00705361
6.86717,-12.0903,0.00709415
6.86717,-11.99,0.00774344
6.86717,-11.8896,0.00920805
6.86717,-11.7893,0.00996237
6.86717,-11.689,0.0116811
6.86717,-11.5886,0.0133054
6.86717,-11.4883,0.015288
6.86717,-11.388,0.0174079
6.86717,-11.2876,0.0192096
6.86717,-11.1873,0.0214415
6.86717,-11.087,0.141849
6.86717,-10.9866,0.0993053
6.86717,-10.8863,0.0729044
6.86717,-10.786,0.053604
6.86717,-10.6856,0.037037
6.86717,-10.5853,0.0220452
6.86717,-10.4849,0.00959659
6.86717,-10.3846,0.00181771
6.86717,-10.2843,0.00117323
6.86717,-10.1839,0.00981221
6.86717,-10.0836,0.0290653
6.86717,-9.98328,0.0591046
6.86717,-9.88294,0.0988143
6.86717,-9.78261,0.145853
6.86717,-9.68227,0.196879
6.86717,-9.58194,0.24792
6.86717,-9.48161,0.294846
6.86717,-9.38127,0.333884
6.86717,-9.28094,0.362111
6.86717,-9.1806,0.377878
6.86717,-9.08027,0.381128
6.86717,-8.97993,0.373544
6.86717,-8.8796,0.358494
6.86717,-8.77926,0.340785
6.86717,-8.67893,0.326207
6.86717,-8.5786,0.320929
6.86717,-8.47826,0.330754
6.86717,-8.37793,0.360366
6.86717,-8.27759,0.41261
6.86717,-8.17726,0.487952
6.86717,-8.07692,0.584119
6.86717,-7.97659,0.696119
6.86717,-7.87625,0.816504
6.86717,-7.77592,0.936055
6.86717,-7.67559,1.04463
6.86717,-7.57525,1.1326
6.86717,-7.47492,1.19089
6.86717,-7.37458,1.21283
6.86717,-7.27425,1.1961
6.86717,-7.17391,1.14328
6.86717,-7.07358,1.04957
6.86717,-6.97324,0.930682
6.86717,-6.87291,0.794928
6.86717,-6.77258,0.650886
6.86717,-6.67224,0.509753
6.86717,-6.57191,0.38413
6.86717,-6.47157,0.270008
6.86717,-6.37124,0.182811
6.86717,-6.2709,0.118609
6.86717,-6.17057,0.0750186
6.86717,-6.07023,0.0491007
6.86717,-5.9699,0.0348561
6.86717,-5.86957,0.0289087
6.86717,-5.76923,0.0259987
6.86717,-5.6689,0.0247074
6.86717,-5.56856,0.0258898
6.86717,-5.46823,0.0649376
6.86717,-5.36789,0.113003
6.86717,-5.26756,0.181448
6.86717,-5.16722,0.271321
6.86717,-5.06689,0.38398
6.86717,-4.96656,0.518447
6.86717,-4.86622,0.662693
6.86717,-4.76589,0.809065
6.86717,-4.66555,0.942643
6.86717,-4.56522,1.0521
6.86717,-4.46488,1.11528
6.86717,-4.36455,1.12706
6.86717,-4.26421,1.08604
6.86717,-4.16388,0.990965
6.86717,-4.06355,0.852172
6.86717,-3.96321,0.684717
6.86717,-3.86288,0.511986
6.86717,-3.76254,0.355054
6.86717,-3.66221,0.233228
6.86717,-3.56187,0.16324
6.86717,-3.46154,0.154866
6.86717,-3.3612,0.20743
6.86717,-3.26087,0.312631
6.86717,-3.16054,0.455958
6.86717,-3.0602,0.614829
6.86717,-2.95987,0.766792
6.86717,-2.85953,0.887642
6.86717,-2.7592,0.960194
6.86717,-2.65886,0.973517
6.86717,-2.55853,0.92557
6.86717,-2.45819,0.820591
6.86717,-2.35786,0.67282
6.86717,-2.25753,0.503033
6.86717,-2.15719,0.333434
6.86717,-2.05686,0.183233
6.86717,-1.95652,0.0717935
6.86717,-1.85619,0.0107608
6.86717,-1.75585,0.00501063
6.86717,-1.65552,0.0512764
6.86717,-1.55518,0.141821
6.86717,-1.45485,0.263869
6.86717,-1.35452,0.397876
6.86717,-1.25418,0.532259
6.86717,-1.15385,0.65172
6.86717,-1.05351,0.740921
6.86717,-0.953177,0.800386
6.86717,-0.852843,0.920388
6.86717,-0.752508,0.900901
6.86717,-0.652174,0.864991
6.86717,-0.551839,0.818592
6.86717,-0.451505,0.765991
6.86717,-0.351171,0.707461
6.86717,-0.250836,0.650844
6.86717,-0.150502,0.585798
6.86717,-0.0501672,0.520124
6.86717,0.0501672,0.450244
6.86717,0.150502,0.377769
6.86717,0.250836,0.303206
6.86717,0.351171,0.229516
6.86717,0.451505,0.162114
6.86717,0.551839,0.103769
6.86717,0.652174,0.0572802
6.86717,0.752508,0.0260702
6.86717,0.852843,0.00942699
6.86717,0.953177,0.00580169
6.86717,1.05351,0.0128853
6.86717,1.15385,0.0272132
6.86717,1.25418,0.0456591
6.86717,1.35452,0.0679334
6.86717,1.45485,0.0933659
6.86717,1.55518,0.12813
6.86717,1.65552,0.174928
6.86717,1.75585,0.240839
6.86717,1.85619,0.332466
6.86717,1.95652,0.449621
6.86717,2.05686,0.594901
6.86717,2.15719,0.754136
6.86717,2.25753,0.915987
6.86717,2.35786,1.08473
6.86717,2.45819,1.22078
6.86717,2.55853,1.31247
6.86717,2.65886,1.34472
6.86717,2.7592,1.31018
6.86717,2.85953,1.20637
6.86717,2.95987,1.04088
6.86717,3.0602,0.830123
6.86717,3.16054,0.59776
6.86717,3.26087,0.371921
6.86717,3.3612,0.181536
6.86717,3.46154,0.0523452
6.86717,3.56187,0.00318158
6.86717,3.66221,0.0431143
6.86717,3.76254,0.16993
6.86717,3.86288,0.370215
6.86717,3.96321,0.621058
6.86717,4.06355,0.893114
6.86717,4.16388,1.1546
6.86717,4.26421,1.37556
6.86717,4.36455,1.53183
6.86717,4.46488,1.60797
6.86717,4.56522,1.59895
6.86717,4.66555,1.51012
6.86717,4.76589,1.35582
6.86717,4.86622,1.15664
6.86717,4.96656,0.936034
6.86717,5.06689,0.716783
6.86717,5.16722,0.517877
6.86717,5.26756,0.352309
6.86717,5.36789,0.226211
6.86717,5.46823,0.139175
6.86717,5.56856,0.0859748
6.86717,5.6689,0.0591147
6.86717,5.76923,0.0518805
6.86717,5.86957,0.0614632
6.86717,5.9699,0.0915922
6.86717,6.07023,0.154631
6.86717,6.17057,0.279286
6.86717,6.2709,0.232692
6.86717,6.37124,0.181769
6.86717,6.47157,0.142558
6.86717,6.57191,0.108618
6.86717,6.67224,0.0794148
6.86717,6.77258,0.0568338
6.86717,6.87291,0.0419986
6.86717,6.97324,0.0320492
6.86717,7.07358,0.0276775
6.86717,7.17391,0.0282201
6.86717,7.27425,0.0320683
6.86717,7.37458,0.0387553
6.86717,7.47492,0.0493192
6.86717,7.57525,0.0600078
6.86717,7.67559,0.0714831
6.86717,7.77592,0.0845345
6.86717,7.87625,0.0965908
6.86717,7.97659,0.109099
6.86717,8.07692,0.119848
6.86717,8.17726,0.129647
6.86717,8.27759,0.137226
6.86717,8.37793,0.143184
6.86717,8.47826,0.14638
6.86717,8.5786,0.147522
6.86717,8.67893,0.146509
6.86717,8.77926,0.143317
6.86717,8.8796,0.138062
6.86717,8.97993,0.130646
6.86717,9.08027,0.122378
6.86717,9.1806,0.112422
6.86717,9.28094,0.102493
6.86717,9.38127,0.0918435
6.86717,9.48161,0.0808963
6.86717,9.58194,0.0707639
6.86717,9.68227,0.0615884
6.86717,9.78261,0.0529416
6.86717,9.88294,0.0459239
6.86717,9.98328,0.0399961
6.86717,10.0836,0.03557
6.86717,10.1839,0.032641
6.86717,10.2843,0.0311087
6.86717,10.3846,0.0307894
6.86717,10.4849,0.0315914
6.86717,10.5853,0.0335287
6.86717,10.6856,0.0362863
6.86717,10.786,0.0394447
6.86717,10.8863,0.0430257
6.86717,10.9866,0.046934
6.86717,11.087,0.0505914
6.86717,11.1873,0.0541542
6.86717,11.2876,0.0574063
6.86717,11.388,0.060231
6.86717,11.4883,0.0626015
6.86717,11.5886,0.0643483
6.86717,11.689,0.0657507
6.86717,11.7893,0.0669261
6.86717,11.8896,0.0675703
6.86717,11.99,0.0682212
6.86717,12.0903,0.0690212
6.86717,12.1906,0.0694057
6.86717,12.291,0.070871
6.86717,12.3913,0.0724035
6.86717,12.4916,0.0743938
6.86717,12.592,0.0773206
6.86717,12.6923,0.080652
6.86717,12.7926,0.0853283
6.86717,12.893,0.0901297
6.86717,12.9933,0.096067
6.86717,13.0936,0.104876
6.86717,13.194,0.114161
6.86717,13.2943,0.121951
6.86717,13.3946,0.136714
6.86717,13.495,0.144147
6.86717,13.5953,0.16994
6.86717,13.6957,0.175387
6.86717,13.796,0.187712
6.86717,13.8963,0.202529
6.86717,13.9967,0.226195
6.86717,14.097,0.221979
6.86717,14.1973,0.258455
6.86717,14.2977,0.275477
6.86717,14.398,0.292593
6.86717,14.4983,0.308483
6.86717,14.5987,0.324063
6.86717,14.699,0.338805
6.86717,14.7993,0.351775
6.86717,14.8997,0.363068
6.86717,15,0.374687
6.96742,-15,0.26846
6.96742,-14.8997,0.256672
6.96742,-14.7993,0.244564
6.96742,-14.699,0.232177
6.96742,-14.5987,0.219559
6.96742,-14.4983,0.206766
6.96742,-14.398,0.193857
6.96742,-14.2977,0.180908
6.96742,-14.1973,0.167995
6.96742,-14.097,0.155198
6.96742,-13.9967,0.142602
6.96742,-13.8963,0.13029
6.96742,-13.796,0.118345
6.96742,-13.6957,0.106844
6.96742,-13.5953,0.0958604
6.96742,-13.495,0.0854652
6.96742,-13.3946,0.0757195
6.96742,-13.2943,0.0666808
6.96742,-13.194,0.0546824
6.96742,-13.0936,0.0519306
6.96742,-12.9933,0.0406439
6.96742,-12.893,0.0368711
6.96742,-12.7926,0.0333138
6.96742,-12.6923,0.0303766
6.96742,-12.592,0.0276903
6.96742,-12.4916,0.0247835
6.96742,-12.3913,0.0203015
6.96742,-12.291,0.0203522
6.96742,-12.1906,0.0191303
6.96742,-12.0903,0.0191822
6.96742,-11.99,0.0213834
6.96742,-11.8896,0.0217594
6.96742,-11.7893,0.0219715
6.96742,-11.689,0.0237285
6.96742,-11.5886,0.0248017
6.96742,-11.4883,0.0258119
6.96742,-11.388,0.0262014
6.96742,-11.2876,0.0262764
6.96742,-11.1873,0.0266987
6.96742,-11.087,0.0265266
6.96742,-10.9866,0.0249883
6.96742,-10.8863,0.0214161
6.96742,-10.786,0.015734
6.96742,-10.6856,0.00942988
6.96742,-10.5853,0.0047961
6.96742,-10.4849,0.00429047
6.96742,-10.3846,0.00995448
6.96742,-10.2843,0.0230196
6.96742,-10.1839,0.0436678
6.96742,-10.0836,0.0709998
6.96742,-9.98328,0.103169
6.96742,-9.88294,0.1377
6.96742,-9.78261,0.171853
6.96742,-9.68227,0.2031
6.96742,-9.58194,0.229523
6.96742,-9.48161,0.250095
6.96742,-9.38127,0.264857
6.96742,-9.28094,0.274921
6.96742,-9.1806,0.282319
6.96742,-9.08027,0.289728
6.96742,-8.97993,0.30013
6.96742,-8.8796,0.316429
6.96742,-8.77926,0.341091
6.96742,-8.67893,0.375854
6.96742,-8.5786,0.421508
6.96742,-8.47826,0.477792
6.96742,-8.37793,0.543364
6.96742,-8.27759,0.615899
6.96742,-8.17726,0.692219
6.96742,-8.07692,0.768531
6.96742,-7.97659,0.840652
6.96742,-7.87625,0.904314
6.96742,-7.77592,0.956089
6.96742,-7.67559,0.990962
6.96742,-7.57525,1.00362
6.96742,-7.47492,1.00392
6.96742,-7.37458,0.972956
6.96742,-7.27425,0.927864
6.96742,-7.17391,0.862035
6.96742,-7.07358,0.780165
6.96742,-6.97324,0.685136
6.96742,-6.87291,0.585391
6.96742,-6.77258,0.483129
6.96742,-6.67224,0.382324
6.96742,-6.57191,0.301827
6.96742,-6.47157,0.211796
6.96742,-6.37124,0.139621
6.96742,-6.2709,0.0845428
6.96742,-6.17057,0.0458578
6.96742,-6.07023,0.0183498
6.96742,-5.9699,0.00475132
6.96742,-5.86957,0.00363014
6.96742,-5.76923,0.0144422
6.96742,-5.6689,0.0374252
6.96742,-5.56856,0.073522
6.96742,-5.46823,0.210346
6.96742,-5.36789,0.31361
6.96742,-5.26756,0.439289
6.96742,-5.16722,0.584997
6.96742,-5.06689,0.746268
6.96742,-4.96656,0.915698
6.96742,-4.86622,1.08414
6.96742,-4.76589,1.24208
6.96742,-4.66555,1.35963
6.96742,-4.56522,1.4404
6.96742,-4.46488,1.4691
6.96742,-4.36455,1.43495
6.96742,-4.26421,1.34095
6.96742,-4.16388,1.19606
6.96742,-4.06355,1.00645
6.96742,-3.96321,0.795535
6.96742,-3.86288,0.581351
6.96742,-3.76254,0.386214
6.96742,-3.66221,0.232672
6.96742,-3.56187,0.134094
6.96742,-3.46154,0.0999497
6.96742,-3.3612,0.129435
6.96742,-3.26087,0.215642
6.96742,-3.16054,0.342218
6.96742,-3.0602,0.489672
6.96742,-2.95987,0.633988
6.96742,-2.85953,0.756594
6.96742,-2.7592,0.838143
6.96742,-2.65886,0.869012
6.96742,-2.55853,0.842706
6.96742,-2.45819,0.764739
6.96742,-2.35786,0.646846
6.96742,-2.25753,0.506915
6.96742,-2.15719,0.362548
6.96742,-2.05686,0.230507
6.96742,-1.95652,0.130818
6.96742,-1.85619,0.0730198
6.96742,-1.75585,0.0618806
6.96742,-1.65552,0.0980276
6.96742,-1.55518,0.173842
6.96742,-1.45485,0.279818
6.96742,-1.35452,0.401267
6.96742,-1.25418,0.525095
6.96742,-1.15385,0.641167
6.96742,-1.05351,0.732852
6.96742,-0.953177,0.803209
6.96742,-0.852843,0.971505
6.96742,-0.752508,0.967269
6.96742,-0.652174,0.945555
6.96742,-0.551839,0.910065
6.96742,-0.451505,0.863558
6.96742,-0.351171,0.813041
6.96742,-0.250836,0.748651
6.96742,-0.150502,0.680095
6.96742,-0.0501672,0.595932
6.96742,0.0501672,0.508684
6.96742,0.150502,0.415822
6.96742,0.250836,0.322046
6.96742,0.351171,0.233672
6.96742,0.451505,0.153822
6.96742,0.551839,0.0884969
6.96742,0.652174,0.0416927
6.96742,0.752508,0.014265
6.96742,0.852843,0.00466038
6.96742,0.953177,0.00985914
6.96742,1.05351,0.0246818
6.96742,1.15385,0.044594
6.96742,1.25418,0.0645671
6.96742,1.35452,0.0836851
6.96742,1.45485,0.101602
6.96742,1.55518,0.124199
6.96742,1.65552,0.157456
6.96742,1.75585,0.21046
6.96742,1.85619,0.288225
6.96742,1.95652,0.40135
6.96742,2.05686,0.543902
6.96742,2.15719,0.711995
6.96742,2.25753,0.894777
6.96742,2.35786,1.08547
6.96742,2.45819,1.24399
6.96742,2.55853,1.36582
6.96742,2.65886,1.42863
6.96742,2.7592,1.42027
6.96742,2.85953,1.33599
6.96742,2.95987,1.18188
6.96742,3.0602,0.971987
6.96742,3.16054,0.729482
6.96742,3.26087,0.483188
6.96742,3.3612,0.263833
6.96742,3.46154,0.0998871
6.96742,3.56187,0.0135085
6.96742,3.66221,0.0173246
6.96742,3.76254,0.112501
6.96742,3.86288,0.288453
6.96742,3.96321,0.524239
6.96742,4.06355,0.79145
6.96742,4.16388,1.05815
6.96742,4.26421,1.29321
6.96742,4.36455,1.47049
6.96742,4.46488,1.57207
6.96742,4.56522,1.59022
6.96742,4.66555,1.52777
6.96742,4.76589,1.39691
6.96742,4.86622,1.21675
6.96742,4.96656,1.00993
6.96742,5.06689,0.799138
6.96742,5.16722,0.603881
6.96742,5.26756,0.438213
6.96742,5.36789,0.309651
6.96742,5.46823,0.219561
6.96742,5.56856,0.164825
6.96742,5.6689,0.140605
6.96742,5.76923,0.143785
6.96742,5.86957,0.176498
6.96742,5.9699,0.249671
6.96742,6.07023,0.385859
6.96742,6.17057,0.235953
6.96742,6.2709,0.198248
6.96742,6.37124,0.161814
6.96742,6.47157,0.128155
6.96742,6.57191,0.100045
6.96742,6.67224,0.0762623
6.96742,6.77258,0.0583782
6.96742,6.87291,0.0471662
6.96742,6.97324,0.0404715
6.96742,7.07358,0.0390344
6.96742,7.17391,0.0412948
6.96742,7.27425,0.0473154
6.96742,7.37458,0.055791
6.96742,7.47492,0.0673865
6.96742,7.57525,0.0804613
6.96742,7.67559,0.0950824
6.96742,7.77592,0.109979
6.96742,7.87625,0.124663
6.96742,7.97659,0.138818
6.96742,8.07692,0.152554
6.96742,8.17726,0.164908
6.96742,8.27759,0.175298
6.96742,8.37793,0.183408
6.96742,8.47826,0.189118
6.96742,8.5786,0.192357
6.96742,8.67893,0.193191
6.96742,8.77926,0.190824
6.96742,8.8796,0.186271
6.96742,8.97993,0.179482
6.96742,9.08027,0.170456
6.96742,9.1806,0.159022
6.96742,9.28094,0.147249
6.96742,9.38127,0.133756
6.96742,9.48161,0.120215
6.96742,9.58194,0.106845
6.96742,9.68227,0.0935127
6.96742,9.78261,0.0809851
6.96742,9.88294,0.0692377
6.96742,9.98328,0.0588062
6.96742,10.0836,0.0494132
6.96742,10.1839,0.0418823
6.96742,10.2843,0.035961
6.96742,10.3846,0.0312623
6.96742,10.4849,0.0281661
6.96742,10.5853,0.0265017
6.96742,10.6856,0.0259403
6.96742,10.786,0.0264777
6.96742,10.8863,0.027877
6.96742,10.9866,0.0298843
6.96742,11.087,0.0324298
6.96742,11.1873,0.0351188
6.96742,11.2876,0.0378249
6.96742,11.388,0.0403795
6.96742,11.4883,0.0428473
6.96742,11.5886,0.0448927
6.96742,11.689,0.0468647
6.96742,11.7893,0.0483232
6.96742,11.8896,0.0493501
6.96742,11.99,0.0502935
6.96742,12.0903,0.0512327
6.96742,12.1906,0.0516446
6.96742,12.291,0.0523552
6.96742,12.3913,0.0540996
6.96742,12.4916,0.0545393
6.96742,12.592,0.0571201
6.96742,12.6923,0.0596267
6.96742,12.7926,0.0624362
6.96742,12.893,0.0658142
6.96742,12.9933,0.0705092
6.96742,13.0936,0.0748026
6.96742,13.194,0.0813314
6.96742,13.2943,0.0894221
6.96742,13.3946,0.0978955
6.96742,13.495,0.10719
6.96742,13.5953,0.124598
6.96742,13.6957,0.132635
6.96742,13.796,0.170124
6.96742,13.8963,0.156736
6.96742,13.9967,0.165587
6.96742,14.097,0.199098
6.96742,14.1973,0.206225
6.96742,14.2977,0.222034
6.96742,14.398,0.237886
6.96742,14.4983,0.253498
6.96742,14.5987,0.26849
6.96742,14.699,0.28373
6.96742,14.7993,0.297527
6.96742,14.8997,0.309475
6.96742,15,0.321456
7.06767,-15,0.283843
7.06767,-14.8997,0.270941
7.06767,-14.7993,0.257783
7.06767,-14.699,0.244428
7.06767,-14.5987,0.230929
7.06767,-14.4983,0.217352
7.06767,-14.398,0.203767
7.06767,-14.2977,0.190247
7.06767,-14.1973,0.176875
7.06767,-14.097,0.163728
7.06767,-13.9967,0.150888
7.06767,-13.8963,0.138435
7.06767,-13.796,0.126442
7.06767,-13.6957,0.114986
7.06767,-13.5953,0.104134
7.06767,-13.495,0.0939538
7.06767,-13.3946,0.0845075
7.06767,-13.2943,0.0758518
7.06767,-13.194,0.0680408
7.06767,-13.0936,0.0650439
7.06767,-12.9933,0.0551557
7.06767,-12.893,0.0454322
7.06767,-12.7926,0.0479713
7.06767,-12.6923,0.0439053
7.06767,-12.592,0.0416782
7.06767,-12.4916,0.0404542
7.06767,-12.3913,0.040774
7.06767,-12.291,0.0392533
7.06767,-12.1906,0.0399513
7.06767,-12.0903,0.0427488
7.06767,-11.99,0.044384
7.06767,-11.8896,0.0454581
7.06767,-11.7893,0.0480728
7.06767,-11.689,0.0508407
7.06767,-11.5886,0.0518172
7.06767,-11.4883,0.0532303
7.06767,-11.388,0.0545778
7.06767,-11.2876,0.0552368
7.06767,-11.1873,0.0548167
7.06767,-11.087,0.11907
7.06767,-10.9866,0.0976839
7.06767,-10.8863,0.075083
7.06767,-10.786,0.0547764
7.06767,-10.6856,0.0400297
7.06767,-10.5853,0.0334128
7.06767,-10.4849,0.0364016
7.06767,-10.3846,0.0491219
7.06767,-10.2843,0.0702835
7.06767,-10.1839,0.0973209
7.06767,-10.0836,0.126806
7.06767,-9.98328,0.154963
7.06767,-9.88294,0.17834
7.06767,-9.78261,0.194457
7.06767,-9.68227,0.202293
7.06767,-9.58194,0.202576
7.06767,-9.48161,0.197809
7.06767,-9.38127,0.191982
7.06767,-9.28094,0.189998
7.06767,-9.1806,0.196952
7.06767,-9.08027,0.217318
7.06767,-8.97993,0.254215
7.06767,-8.8796,0.308843
7.06767,-8.77926,0.380187
7.06767,-8.67893,0.465038
7.06767,-8.5786,0.558335
7.06767,-8.47826,0.653744
7.06767,-8.37793,0.744444
7.06767,-8.27759,0.823933
7.06767,-8.17726,0.886786
7.06767,-8.07692,0.92922
7.06767,-7.97659,0.950122
7.06767,-7.87625,0.948289
7.06767,-7.77592,0.929021
7.06767,-7.67559,0.894406
7.06767,-7.57525,0.835231
7.06767,-7.47492,0.780162
7.06767,-7.37458,0.713095
7.06767,-7.27425,0.646024
7.06767,-7.17391,0.584376
7.06767,-7.07358,0.519259
7.06767,-6.97324,0.455991
7.06767,-6.87291,0.394317
7.06767,-6.77258,0.33301
7.06767,-6.67224,0.27064
7.06767,-6.57191,0.21035
7.06767,-6.47157,0.150914
7.06767,-6.37124,0.0994426
7.06767,-6.2709,0.0559231
7.06767,-6.17057,0.0220014
7.06767,-6.07023,0.00285054
7.06767,-5.9699,0.00202579
7.06767,-5.86957,0.0217669
7.06767,-5.76923,0.0641435
7.06767,-5.6689,0.128607
7.06767,-5.56856,0.287022
7.06767,-5.46823,0.423947
7.06767,-5.36789,0.586657
7.06767,-5.26756,0.767622
7.06767,-5.16722,0.959902
7.06767,-5.06689,1.15591
7.06767,-4.96656,1.34509
7.06767,-4.86622,1.51565
7.06767,-4.76589,1.65433
7.06767,-4.66555,1.75533
7.06767,-4.56522,1.80007
7.06767,-4.46488,1.77918
7.06767,-4.36455,1.69966
7.06767,-4.26421,1.56126
7.06767,-4.16388,1.36903
7.06767,-4.06355,1.1428
7.06767,-3.96321,0.89716
7.06767,-3.86288,0.651056
7.06767,-3.76254,0.429506
7.06767,-3.66221,0.248404
7.06767,-3.56187,0.123091
7.06767,-3.46154,0.0617079
7.06767,-3.3612,0.0647058
7.06767,-3.26087,0.126056
7.06767,-3.16054,0.233292
7.06767,-3.0602,0.367847
7.06767,-2.95987,0.509494
7.06767,-2.85953,0.640674
7.06767,-2.7592,0.743364
7.06767,-2.65886,0.807196
7.06767,-2.55853,0.82296
7.06767,-2.45819,0.796007
7.06767,-2.35786,0.73188
7.06767,-2.25753,0.639055
7.06767,-2.15719,0.53623
7.06767,-2.05686,0.433822
7.06767,-1.95652,0.349695
7.06767,-1.85619,0.292036
7.06767,-1.75585,0.266021
7.06767,-1.65552,0.276714
7.06767,-1.55518,0.316364
7.06767,-1.45485,0.383293
7.06767,-1.35452,0.467949
7.06767,-1.25418,0.554206
7.06767,-1.15385,0.648401
7.06767,-1.05351,0.729032
7.06767,-0.953177,0.785497
7.06767,-0.852843,0.97309
7.06767,-0.752508,0.979213
7.06767,-0.652174,0.971996
7.06767,-0.551839,0.948453
7.06767,-0.451505,0.916236
7.06767,-0.351171,0.866644
7.06767,-0.250836,0.80847
7.06767,-0.150502,0.730239
7.06767,-0.0501672,0.641413
7.06767,0.0501672,0.539366
7.06767,0.150502,0.432192
7.06767,0.250836,0.324143
7.06767,0.351171,0.223187
7.06767,0.451505,0.135668
7.06767,0.551839,0.0685145
7.06767,0.652174,0.0246752
7.06767,0.752508,0.00513647
7.06767,0.852843,0.00676713
7.06767,0.953177,0.0243666
7.06767,1.05351,0.0507455
7.06767,1.15385,0.0783198
7.06767,1.25418,0.101718
7.06767,1.35452,0.117585
7.06767,1.45485,0.125653
7.06767,1.55518,0.132442
7.06767,1.65552,0.145326
7.06767,1.75585,0.176853
7.06767,1.85619,0.233261
7.06767,1.95652,0.32506
7.06767,2.05686,0.455822
7.06767,2.15719,0.618259
7.06767,2.25753,0.808757
7.06767,2.35786,1.00792
7.06767,2.45819,1.19308
7.06767,2.55853,1.34768
7.06767,2.65886,1.43866
7.06767,2.7592,1.46743
7.06767,2.85953,1.41024
7.06767,2.95987,1.2781
7.06767,3.0602,1.0815
7.06767,3.16054,0.842011
7.06767,3.26087,0.587495
7.06767,3.3612,0.349312
7.06767,3.46154,0.157631
7.06767,3.56187,0.0372215
7.06767,3.66221,0.00390291
7.06767,3.76254,0.0622605
7.06767,3.86288,0.204969
7.06767,3.96321,0.413844
7.06767,4.06355,0.662454
7.06767,4.16388,0.919901
7.06767,4.26421,1.15511
7.06767,4.36455,1.3411
7.06767,4.46488,1.45837
7.06767,4.56522,1.49716
7.06767,4.66555,1.45808
7.06767,4.76589,1.3512
7.06767,4.86622,1.19381
7.06767,4.96656,1.00723
7.06767,5.06689,0.813394
7.06767,5.16722,0.6316
7.06767,5.26756,0.476181
7.06767,5.36789,0.35541
7.06767,5.46823,0.271801
7.06767,5.56856,0.223826
7.06767,5.6689,0.208788
7.06767,5.76923,0.226517
7.06767,5.86957,0.283484
7.06767,5.9699,0.396649
7.06767,6.07023,0.597396
7.06767,6.17057,0.205044
7.06767,6.2709,0.177495
7.06767,6.37124,0.149536
7.06767,6.47157,0.124234
7.06767,6.57191,0.0999672
7.06767,6.67224,0.0847822
7.06767,6.77258,0.0713379
7.06767,6.87291,0.0625858
